displacement,kilowatts,mileage,price,year,transmission_encoded,type_encoded
1.2,55,238000,7500,2010,0,0
1.6,77,220000,7800,2009,0,2
1.6,75,277000,6599,2005,0,2
1.9,77,416000,7500,2006,2,2
1.6,77,231000,10999,2010,0,2
1.6,77,260000,11500,2009,0,2
1.6,55,274000,10600,2011,0,0
1.9,77,254000,13900,2011,0,2
2.0,81,235000,14900,2012,0,5
2.0,103,275000,14999,2010,0,5
1.6,55,220000,11300,2014,0,0
1.6,77,236000,11650,2011,0,2
1.6,77,207222,13250,2010,0,2
1.2,63,84500,9200,2012,0,0
1.6,77,227000,14500,2013,0,2
1.6,77,218000,16400,2011,0,2
1.0,70,112000,18460,2018,0,2
2.0,103,240000,15900,2011,0,5
2.0,110,275420,19900,2013,2,2
1.6,77,239000,19900,2015,0,2
2.0,125,275000,18900,2010,2,2
2.0,103,153000,15900,2012,0,5
2.0,110,300000,18500,2014,0,2
1.6,77,223311,15900,2013,2,2
1.6,77,270000,17500,2013,0,2
2.0,110,168016,21850,2014,0,2
2.0,110,260000,22000,2014,2,2
1.8,132,230000,23800,2015,2,2
1.6,81,265000,20600,2014,0,2
2.0,110,280000,24000,2014,0,2
2.0,110,240376,21000,2014,0,2
1.6,85,204000,21900,2018,2,2
1.0,48,1,29900,2023,0,0
2.0,110,138278,27700,2015,0,2
1.6,85,165000,27500,2017,0,2
2.0,135,234500,26400,2017,1,2
2.0,110,247000,25900,2017,2,2
1.6,85,129000,26900,2019,0,2
2.0,110,183000,29800,2018,2,2
2.0,110,1,64000,2024,2,2
1.5,110,1,47800,2023,0,5
1.0,81,1,44700,2023,0,5
2.0,110,1,93600,2023,2,5
2.0,110,175000,41000,2019,2,2
2.0,147,58000,66900,2022,2,4
1.6,85,146362,34500,2017,2,2
1.2,44,195000,7400,2011,0,0
1.9,77,190000,8200,2007,0,2
1.6,77,22500,5500,2009,0,2
1.9,66,354000,5900,2004,0,2
1.2,51,176000,8600,2010,0,0
1.9,47,240000,6500,2005,0,0
1.9,74,262000,5650,2002,0,0
1.6,66,250000,8500,2010,0,0
1.4,63,205000,6500,2010,0,0
2.0,103,300000,8900,2006,0,2
2.0,103,254330,14500,2012,2,2
1.2,63,205000,12500,2013,0,2
1.6,77,206000,13750,2012,0,5
2.0,103,271000,14450,2012,1,2
1.6,77,274000,11300,2010,0,2
1.6,77,250000,10400,2011,0,2
1.6,77,194000,13990,2009,0,2
1.9,77,311000,11500,2009,0,2
2.0,103,230000,13750,2010,0,5
1.2,77,150000,9500,2010,2,1
1.6,77,290000,13500,2011,0,2
1.6,77,215500,18900,2014,0,2
1.6,81,203000,18700,2015,0,2
2.0,125,245000,16500,2011,2,2
1.4,75,180380,16500,2019,0,0
2.0,125,199300,19700,2012,0,2
1.6,81,280000,16300,2016,0,2
2.0,103,289000,23500,2014,0,5
1.6,85,219600,20999,2018,0,2
1.6,85,220000,25000,2018,2,2
1.6,85,211000,24990,2018,0,2
1.6,81,227000,20990,2014,0,2
2.0,110,280000,21700,2015,2,2
2.0,135,268000,21900,2015,2,2
1.6,85,136000,24900,2018,0,2
1.6,85,204000,22900,2019,2,2
1.6,85,169000,24900,2017,2,2
2.0,135,214000,21500,2015,2,2
2.0,110,271563,20500,2014,2,2
1.6,85,149000,29800,2019,0,2
2.0,103,126000,25999,2013,2,5
1.6,85,129000,26900,2018,2,2
1.6,85,114000,26900,2017,2,2
1.6,85,246000,26850,2019,0,2
2.0,110,182000,27990,2017,0,2
2.0,135,193884,23900,2014,0,4
1.5,110,0,48305,2023,0,2
1.2,55,150000,10550,2012,0,0
1.2,55,240000,8500,2010,0,0
2.0,125,300000,13000,2009,2,2
1.9,77,276000,11700,2007,0,2
1.6,55,181000,12490,2010,0,0
1.6,77,186000,14850,2010,0,2
1.6,77,209800,11700,2010,0,2
2.0,103,230000,12999,2011,0,2
1.2,55,255000,9750,2011,0,0
1.6,77,254463,12500,2010,0,2
1.6,77,155123,13750,2011,0,2
1.6,77,250000,11400,2011,0,2
2.0,103,230000,7950,2010,0,2
2.0,103,194000,13800,2011,0,2
1.6,77,233700,14990,2013,0,2
1.6,81,187000,17500,2014,0,2
2.0,110,279005,18500,2013,0,2
1.6,77,215000,19950,2015,0,2
1.6,77,223000,15500,2012,2,2
2.0,135,230000,18700,2015,2,2
2.0,103,248000,16000,2011,0,3
1.6,85,205000,24300,2018,0,2
2.0,110,200000,31800,2019,2,2
1.0,70,8,35943,2023,0,5
2.0,110,155000,32500,2017,2,2
1.6,88,199000,33800,2016,2,2
1.0,81,10,43521,2023,2,5
1.0,70,1,36150,2023,0,0
1.0,48,1,30160,2023,0,0
2.0,85,6000,54999,2023,0,2
2.0,110,2500,59999,2023,2,2
2.0,110,230000,40000,2017,2,2
2.0,110,1,71130,2023,2,2
1.4,63,163000,6900,2008,0,0
1.2,55,244000,9500,2012,0,0
2.0,103,285333,8500,2007,2,2
1.2,44,123456,7000,2012,0,0
1.2,51,250000,6900,2009,0,0
1.2,51,230000,6200,2008,0,0
1.6,77,256398,12900,2011,0,2
1.6,66,170000,12500,2011,0,1
1.6,77,264000,12900,2012,0,2
1.6,77,261451,12799,2011,0,2
1.6,77,282000,10999,2009,0,2
1.6,77,188000,11500,2011,0,1
1.6,77,249254,10450,2011,0,0
1.6,77,199000,10550,2011,0,2
1.2,55,204000,9700,2012,0,0
1.6,77,230000,16850,2015,0,2
2.0,103,257700,17000,2012,0,2
2.0,125,220000,16300,2010,0,4
1.6,81,212137,19000,2016,0,2
1.6,85,171000,35900,2019,0,5
2.0,110,173000,39500,2018,2,2
1.0,70,1,40200,2023,0,0
2.0,135,127000,38500,2019,2,2
2.0,110,60000,41500,2019,0,2
2.0,110,5,65000,2023,2,2
1.6,77,152047,15900,2013,0,2
1.6,77,355000,15000,2016,0,2
1.6,77,240000,12800,2010,0,2
1.6,75,233476,10200,2011,0,2
1.6,77,257528,11600,2011,0,2
2.0,103,261000,13800,2011,2,2
1.2,77,239000,10500,2010,0,5
1.9,77,208000,13500,2009,0,2
1.6,77,270000,13900,2010,0,2
2.0,104,231000,22500,2015,0,2
2.0,110,270000,42000,2018,2,2
1.6,77,258000,13500,2010,0,2
1.9,81,345000,6800,2003,0,2
1.2,40,280000,4150,2006,0,0
1.4,44,218000,3200,2002,0,0
1.9,47,260000,4500,2001,0,0
1.4,55,340000,4990,2004,0,0
1.9,47,250000,3950,2001,0,0
1.9,66,30000,3300,2002,0,2
1.9,47,201000,3700,2002,0,0
1.4,74,397800,3500,2001,0,0
1.2,47,162111,3900,2005,0,0
1.2,55,161700,8500,2012,0,0
1.6,66,166000,9600,2011,0,0
1.4,57,211847,8200,2010,0,0
1.6,66,239000,9900,2011,0,0
1.2,44,191000,8400,2010,0,0
1.9,77,292000,9500,2008,0,2
2.0,103,267500,12600,2009,0,3
1.6,66,260000,13200,2015,0,2
1.6,77,228000,12999,2009,0,2
1.0,55,107000,10850,2015,0,0
1.6,66,132000,14600,2014,0,0
2.0,125,245000,14900,2010,0,2
1.6,77,259269,13700,2012,0,2
1.6,77,243000,13500,2011,0,2
1.6,77,308000,10650,2009,0,2
1.6,66,266712,9850,2012,0,0
2.0,125,395000,13300,2010,0,2
1.6,77,300000,10950,2012,0,2
1.6,66,238000,10450,2011,0,0
1.6,77,285000,11900,2010,0,2
1.6,77,231000,11350,2010,0,2
1.6,77,295000,11000,2010,0,2
1.6,77,186000,15200,2012,0,2
1.6,81,231581,21650,2017,2,2
2.0,81,170000,16750,2011,0,2
2.0,103,241368,15400,2010,0,3
2.0,103,244123,18500,2012,2,2
2.0,103,231050,15200,2009,0,5
1.6,77,160000,17700,2014,2,2
2.0,103,231275,17990,2012,2,3
2.0,81,140398,17950,2012,0,5
2.0,125,187000,17000,2010,0,2
1.6,77,290000,17000,2014,0,2
2.0,103,228000,15999,2013,0,2
2.0,103,238500,16900,2011,0,3
1.6,77,270000,16600,2013,0,2
1.6,77,287000,16500,2013,2,2
2.0,110,255505,21950,2014,0,2
2.0,110,177000,21750,2014,0,2
1.6,77,170000,23000,2014,0,2
1.6,85,250000,28700,2017,2,2
1.6,77,145000,20500,2015,0,2
1.6,66,179832,22990,2017,0,2
1.6,85,144000,21000,2019,2,2
2.0,110,234513,22999,2018,0,2
1.6,85,112000,28700,2018,0,2
1.6,85,115000,27900,2017,2,2
1.6,110,153000,25990,2016,2,2
1.6,85,147000,26900,2018,0,2
1.6,85,123306,28500,2019,0,2
1.6,85,152430,27990,2017,2,2
1.6,85,229712,28900,2019,0,2
2.0,140,149600,54000,2019,2,2
2.0,110,106000,32700,2018,0,2
2.0,135,216000,31900,2017,2,2
1.6,85,228000,34000,2018,2,5
2.0,85,1,62307,2023,2,2
1.4,74,306000,3400,2001,0,0
1.9,77,201239,9200,2008,0,2
1.2,55,224000,7990,2011,0,0
1.6,75,302000,9000,2009,0,2
1.2,55,117000,7999,2011,0,0
1.9,77,190000,8200,2007,0,2
1.2,44,236000,8350,2010,0,0
1.9,47,280000,5350,2001,0,0
1.4,66,178866,14600,2015,0,0
2.0,100,290000,12450,2011,2,2
1.6,77,231254,12300,2012,0,2
1.6,66,190000,12500,2014,0,0
1.0,44,135000,10900,2016,0,0
2.0,81,256000,14750,2009,0,5
1.6,77,200000,13800,2010,0,2
1.9,77,260000,11000,2008,2,2
1.6,77,205000,13300,2011,2,2
1.6,81,237451,19199,2016,0,2
1.6,81,200454,18999,2016,2,2
2.0,103,245000,15500,2011,0,3
2.0,81,216000,15900,2010,0,5
2.0,125,270000,18900,2010,2,2
2.0,103,240000,16250,2013,0,5
1.6,77,150500,15990,2011,0,2
2.0,81,135500,13900,2012,0,2
2.0,103,230000,20000,2012,2,5
1.6,85,227000,22900,2018,0,2
2.0,103,203137,22000,2012,2,2
1.6,77,232300,23900,2013,2,2
2.0,110,236229,25000,2017,2,2
1.6,85,216500,25000,2017,0,2
1.6,85,241952,29950,2019,2,2
2.0,110,204000,25800,2015,0,2
2.3,85,181000,27999,2019,0,2
2.0,110,195000,28900,2018,0,2
1.6,85,210500,28000,2018,0,2
2.0,135,223000,26700,2014,2,3
2.0,135,280000,28000,2017,2,2
1.6,85,0,28100,2019,0,2
2.0,110,210000,41999,2019,2,5
2.0,110,218000,42900,2019,2,5
1.6,85,101000,34600,2018,0,2
1.6,88,139909,43990,2018,2,2
2.0,110,168000,52000,2019,2,2
1.5,110,5,49412,2023,0,5
2.0,110,14000,58000,2023,2,2
1.6,85,210000,34000,2018,2,2
2.0,103,242000,9500,2006,0,2
1.2,63,160000,8400,2011,0,0
1.6,66,240000,8100,2010,0,0
1.9,77,150000,8800,2008,0,2
1.2,44,310000,7600,2010,0,0
1.2,55,229000,8900,2010,0,0
1.6,75,290000,5400,2004,0,2
1.2,55,246000,8400,2011,0,0
1.9,66,390000,6300,2002,0,2
1.6,55,221300,8300,2011,0,0
1.2,55,186367,9700,2011,0,0
1.6,77,250000,5800,2008,0,0
1.6,77,270000,11900,2011,0,2
2.0,103,262300,14800,2011,0,3
1.9,77,242700,11800,2009,0,2
2.0,100,273000,13400,2011,2,2
1.6,77,240000,11800,2010,2,2
1.6,77,273000,13500,2010,0,2
2.0,81,240000,14900,2010,0,5
1.6,77,247300,12300,2010,0,2
1.6,77,195000,14400,2011,0,2
1.6,77,270,12600,2011,0,2
1.8,118,300000,11400,2011,2,2
1.6,77,216000,13990,2010,0,2
1.6,55,243240,9800,2010,0,0
1.6,77,230787,17200,2015,2,2
1.6,81,199907,17999,2015,0,2
2.0,103,305276,17800,2011,2,3
2.0,103,259000,14300,2010,2,2
1.6,85,188000,17900,2016,0,2
2.0,103,284000,15650,2011,0,2
1.0,55,102256,15900,2015,0,0
1.6,81,235500,20900,2015,0,2
2.0,110,270000,23200,2014,0,2
1.6,81,150000,20900,2016,0,2
2.0,110,178200,24999,2013,0,2
1.6,77,173000,21800,2014,0,2
2.0,110,235000,37999,2018,0,5
1.5,110,1,59900,2023,0,2
2.0,147,78524,68500,2021,2,2
1.2,55,304000,8200,2011,0,0
1.9,77,297050,9000,2006,0,2
1.4,51,195227,7200,2006,1,1
1.2,55,206000,9500,2010,0,0
2.0,104,297468,8300,2005,2,2
1.2,44,225000,6999,2009,0,0
1.6,77,270000,11999,2011,0,2
2.0,103,260000,10800,2007,0,2
1.6,77,250,12950,2011,2,2
1.9,77,220258,9800,2008,0,2
1.6,77,246525,11700,2011,0,2
1.2,44,91939,10500,2011,0,0
1.9,77,213323,12700,2010,0,2
2.0,103,249000,13900,2012,0,2
1.6,66,225000,10500,2010,0,1
2.0,103,280000,12700,2011,2,2
1.9,77,322750,11200,2009,0,2
1.6,77,266400,12800,2012,0,2
2.0,103,227000,19000,2012,0,3
1.6,85,178181,17989,2019,0,2
2.0,125,273000,15400,2010,2,4
1.6,81,231000,18900,2016,0,2
2.0,110,269,17900,2016,0,2
2.0,140,57000,56200,2018,2,5
1.6,85,80254,37800,2018,0,2
2.0,140,174000,39500,2015,2,2
2.5,120,300000,6000,2004,2,2
1.6,66,261235,9950,2012,0,0
2.0,103,220021,14950,2009,0,5
1.6,77,240000,11250,2010,0,2
1.6,77,254325,12900,2012,0,2
2.0,81,210000,13500,2011,0,2
1.6,77,278000,10600,2010,0,1
1.6,77,240000,12300,2011,2,2
1.6,77,245000,11500,2011,0,2
1.6,77,255000,11200,2009,0,2
1.6,77,286000,10999,2009,0,2
1.6,77,255000,10500,2010,0,0
1.6,55,239140,9900,2011,0,0
1.8,118,181000,11200,2010,0,2
1.6,77,242000,12800,2011,0,2
1.6,55,220000,10200,2011,0,0
2.0,103,198000,12950,2011,2,2
1.9,77,355000,9000,2008,0,2
1.9,77,315538,9000,2005,0,2
2.0,103,230000,7300,2005,0,2
1.6,55,171000,8900,2010,0,0
1.2,40,280000,4150,2006,0,0
1.2,55,220000,4250,2004,0,0
2.0,85,380000,6500,2003,0,2
1.9,81,394000,3500,1999,0,2
1.9,47,260000,4300,2001,0,0
1.4,44,155000,3250,2002,0,0
1.4,44,150000,2000,2000,0,0
1.4,74,230000,3800,2003,0,0
1.2,77,187000,9900,2011,0,1
1.2,55,187000,9600,2011,0,0
1.2,44,261000,7800,2009,0,0
1.9,66,313625,5250,2001,0,2
1.9,77,269222,9250,2007,0,2
1.9,66,299568,6650,2005,0,2
1.9,47,303000,5650,2004,0,0
1.6,66,249000,7999,2012,0,0
1.2,55,240000,7300,2011,0,0
1.2,44,235678,6950,2008,0,0
1.2,51,229593,8200,2010,0,0
2.0,103,341000,12300,2008,0,3
1.6,77,270000,11800,2011,0,2
1.6,77,279500,9999,2012,0,2
1.6,77,230000,11999,2011,0,0
2.0,103,265000,10900,2007,2,2
1.6,77,276521,12850,2011,0,2
2.0,125,395000,12300,2010,0,2
1.6,77,232000,13750,2009,0,2
1.9,77,278000,11900,2009,2,2
1.6,77,273210,13500,2011,0,2
1.6,77,283000,12500,2011,0,2
1.6,77,259000,15500,2014,0,2
2.0,125,258000,15300,2012,2,2
2.0,125,270000,18990,2010,2,2
2.0,103,241693,15400,2010,0,3
1.6,77,229000,19500,2014,0,2
2.0,103,194000,15350,2013,0,2
2.0,103,155000,15499,2011,2,2
2.0,103,183480,18900,2012,2,5
1.6,85,302200,18950,2017,0,2
2.0,125,209066,16990,2011,0,5
1.6,85,168000,21900,2017,2,2
1.6,85,239000,20500,2018,0,2
1.6,85,237000,23900,2019,0,2
1.6,81,185600,21300,2016,2,2
1.6,81,237000,20900,2015,0,2
1.6,81,205000,21800,2015,0,2
2.0,110,240000,20500,2016,0,2
1.6,81,220360,20500,2014,0,2
1.6,81,280,18990,2017,0,2
2.0,110,231000,24900,2017,2,2
2.0,110,187000,35999,2016,2,2
1.6,88,235000,34500,2018,2,2
2.0,110,180000,52999,2019,2,5
1.6,85,169883,34500,2019,2,5
2.0,140,155000,62500,2019,2,5
2.0,110,213000,31999,2018,2,2
2.0,180,17000,108000,2023,2,5
2.0,220,0,131378,2024,2,5
1.4,44,276000,3500,2002,0,0
1.9,66,450000,2000,2005,0,2
1.2,47,221000,3000,2003,0,0
1.9,77,330000,8800,2008,0,2
1.4,55,300200,5000,2004,0,0
1.9,81,370000,6100,2005,0,2
1.9,77,300012,7700,2007,0,1
1.9,66,150000,7500,2008,0,2
1.9,77,150000,7450,2008,0,2
1.6,77,320000,13300,2012,0,2
1.6,77,250000,11950,2011,0,2
1.2,77,198000,10999,2010,0,5
1.6,66,198000,12500,2013,0,1
2.0,103,238508,17990,2011,0,3
1.6,77,266000,16450,2015,0,2
1.6,81,191000,19900,2016,0,2
2.0,103,236000,17999,2012,2,2
2.0,81,189100,17600,2013,0,5
1.6,77,260000,14388,2012,0,2
2.0,110,236000,19500,2014,2,2
2.0,81,168000,18200,2013,0,5
1.6,77,192000,19400,2014,0,2
1.6,77,320000,16000,2015,2,2
2.0,103,253000,15600,2010,0,5
1.6,77,188775,17450,2014,0,2
2.0,110,349000,17000,2015,0,2
2.0,103,248000,17950,2011,0,3
2.0,103,183388,18000,2011,0,2
1.6,66,137000,18800,2014,0,2
1.6,81,244198,20900,2013,0,2
2.0,135,260000,21999,2015,2,2
1.2,44,310000,7500,2010,0,0
1.2,44,161000,8400,2010,0,0
1.2,44,132000,7300,2009,0,0
1.9,77,150000,7000,2005,0,2
1.4,57,216000,6250,2006,0,0
1.9,77,400000,9500,2006,0,2
1.4,59,208000,8800,2010,0,0
1.6,77,274000,10900,2010,0,2
1.6,77,195600,11999,2011,2,2
1.6,66,170800,12990,2011,0,0
1.6,77,315000,10500,2011,2,2
1.6,77,187000,13600,2012,2,2
1.6,77,3,12490,2012,0,2
2.0,103,240000,13900,2010,0,2
1.6,77,264905,11900,2012,0,2
1.0,55,121623,10900,2013,0,0
1.6,77,270000,10700,2010,0,2
1.6,81,258000,17800,2015,0,2
2.0,103,280000,15650,2012,0,2
1.6,77,224636,16500,2014,0,2
1.4,66,210819,15900,2018,0,2
1.0,44,44000,18000,2018,0,0
2.0,140,74500,65000,2018,2,5
1.6,88,249000,34900,2017,2,2
2.0,110,234766,33000,2017,0,2
2.0,147,2,88500,2023,2,2
1.6,88,213855,32350,2018,2,2
2.0,110,61000,50900,2020,2,2
2.0,110,186000,36000,2017,2,2
1.6,77,240000,12950,2012,0,2
1.6,77,313000,12000,2012,0,2
2.0,81,442637,12500,2011,0,2
1.6,66,233000,9800,2010,0,0
2.0,81,223000,13900,2010,0,5
1.6,66,277500,9800,2010,0,0
1.6,77,292000,12000,2011,2,2
1.9,77,237000,12300,2009,0,2
1.2,55,190000,10999,2012,0,1
2.0,103,350000,9900,2007,0,2
1.6,77,235000,12300,2010,0,2
2.0,140,237124,33989,2018,2,5
1.9,77,288123,10499,2008,0,2
1.0,44,133500,12900,2017,0,0
1.6,77,250000,11950,2010,0,2
1.6,77,247123,10900,2011,0,0
1.9,77,198000,12500,2010,0,2
2.0,125,290000,14999,2010,0,2
1.2,55,225000,9999,2013,0,0
1.6,77,199000,12500,2010,0,2
1.6,77,252000,12000,2010,2,2
2.0,103,230000,13500,2011,0,2
2.0,103,270000,13750,2012,0,2
1.6,77,220000,12800,2010,0,2
1.2,55,217054,10750,2011,0,0
1.6,77,249000,11950,2010,0,2
2.0,103,218000,15000,2011,0,2
2.0,125,143000,19600,2014,2,2
1.6,77,260,11500,2011,0,2
1.6,85,351421,20999,2018,0,2
1.6,85,153000,24500,2018,0,2
1.0,81,97000,22000,2017,2,0
1.6,85,195000,23900,2019,2,2
1.6,77,250000,23999,2014,0,2
1.6,85,220700,22999,2019,0,2
1.6,77,196000,22950,2016,0,2
1.6,85,193920,24700,2019,0,0
2.0,110,260000,19750,2014,0,2
2.0,103,110000,27500,2014,0,2
2.0,110,255000,26000,2015,0,2
1.6,85,105850,26400,2019,0,2
1.6,85,284000,25900,2017,2,2
2.0,110,283000,25500,2016,2,2
1.6,85,193000,26000,2019,0,2
2.0,135,249000,26500,2015,2,2
2.0,135,215000,26400,2015,2,3
1.6,85,155000,25300,2018,2,2
2.0,110,235000,37999,2018,0,5
1.6,85,134122,29900,2020,0,0
1.6,88,260000,35900,2017,2,2
1.6,85,143000,36500,2019,2,5
2.0,110,71864,53980,2019,2,5
2.0,110,220000,40600,2018,2,2
1.6,85,113616,43990,2018,2,5
2.0,191,2500,72530,2023,2,2
1.6,85,142000,36500,2019,2,5
1.2,55,238145,8200,2010,0,0
1.9,77,320000,7900,2006,0,2
1.2,55,223000,8800,2010,0,0
1.6,85,220000,6000,2004,0,2
1.2,55,248000,8990,2011,0,0
1.2,55,271000,9790,2011,0,0
2.0,81,240000,12900,2011,0,2
1.6,77,210000,12900,2013,0,2
1.6,77,257000,11800,2010,0,2
1.6,77,253000,11900,2009,0,2
1.2,55,280000,10500,2011,0,1
1.6,77,202000,10990,2011,0,1
1.6,77,223000,12800,2011,0,2
1.6,66,220000,10900,2010,0,0
2.0,81,250000,11600,2012,0,5
1.6,66,303000,15999,2015,2,2
1.6,77,239000,15600,2014,0,2
1.6,88,250000,18900,2014,2,2
2.0,81,144000,17300,2011,0,5
1.6,77,230000,15700,2012,0,2
2.0,103,271000,15300,2011,0,5
2.0,125,238971,16999,2011,2,4
2.0,110,137643,23800,2013,0,2
1.6,81,208000,20500,2015,0,2
1.4,110,21554,47000,2022,2,2
2.0,110,244000,41900,2019,2,2
2.0,110,166199,38900,2018,0,5
1.9,77,310000,3600,2000,0,2
1.2,40,280000,3850,2006,0,0
1.9,66,314000,3500,2001,0,2
1.4,50,169123,4150,2001,0,0
1.4,40,200000,3250,2001,0,0
1.6,85,290000,4500,2007,0,2
1.9,47,150000,4200,2001,0,0
1.2,55,205800,8450,2011,0,0
1.2,55,217000,8300,2011,0,0
1.6,66,261000,8250,2011,0,0
1.2,55,232619,8750,2010,0,0
1.6,66,222000,9900,2011,0,0
1.9,77,33000,8500,2008,0,2
1.2,63,167232,9200,2011,0,0
1.9,47,270000,5400,2004,0,0
2.0,125,258000,14900,2010,2,2
1.2,63,218000,12500,2014,0,2
1.6,77,200000,13900,2010,0,2
1.6,77,212000,11300,2010,0,0
1.6,77,213758,11900,2010,0,0
1.0,55,104000,10999,2015,0,0
1.6,77,243000,10999,2009,0,2
1.6,66,259000,12700,2013,0,2
1.6,77,227000,13500,2010,0,2
1.6,77,240000,12499,2011,0,0
1.6,77,238562,12500,2010,2,2
1.2,55,217153,9000,2010,0,0
2.0,125,150000,13900,2010,0,2
1.6,77,218000,17900,2015,0,2
1.6,77,269000,15999,2013,2,2
2.0,81,201371,16300,2010,0,5
1.6,77,255000,17400,2014,0,2
1.6,77,261000,16000,2013,0,2
1.6,77,289000,15650,2013,0,2
1.6,85,154000,22500,2018,0,2
1.6,81,205885,21000,2016,0,2
1.6,85,277000,19499,2018,0,2
1.6,85,210000,24450,2017,0,2
2.0,110,257161,20950,2013,0,2
1.6,85,150689,23750,2018,0,2
1.6,85,189000,24900,2018,2,2
2.0,103,207300,21850,2014,0,5
2.0,103,164000,24990,2014,2,5
1.6,81,178233,23300,2013,0,2
1.6,81,165010,21990,2016,2,2
1.6,77,243000,22700,2014,2,2
1.6,77,210000,24000,2015,0,2
2.0,135,215,26900,2015,2,3
1.0,59,6000,28000,2022,0,0
1.6,81,168000,25500,2016,2,2
1.6,85,152809,25690,2017,2,2
2.0,110,211464,26250,2019,0,2
2.0,135,216000,28899,2016,2,4
2.0,110,215000,24000,2015,0,2
1.0,85,130000,30500,2019,0,0
2.0,110,175000,36000,2019,2,2
2.0,135,186000,29900,2015,2,4
2.0,140,155000,50900,2017,2,5
1.4,51,220000,7500,2009,0,0
1.6,77,219000,9650,2011,0,0
1.9,77,300000,8500,2007,0,2
1.2,55,257480,8700,2010,0,0
1.6,66,261000,9990,2010,0,1
1.4,51,247000,5950,2004,0,0
1.6,66,228693,10000,2011,0,0
1.2,55,183000,8900,2011,0,0
1.2,55,217800,8500,2011,0,0
1.9,81,250000,5350,2004,0,2
1.4,51,248000,7400,2007,0,0
1.8,118,234000,9500,2011,0,2
1.2,44,185000,6250,2009,0,0
1.9,74,316000,6500,2002,0,0
1.9,77,320000,12500,2010,0,2
1.6,77,218373,12450,2011,0,0
1.6,66,289352,10990,2012,0,1
1.6,77,255000,11500,2010,0,2
2.0,103,240000,13400,2010,0,2
1.0,44,130000,13700,2017,0,0
1.6,66,160000,10450,2011,0,0
1.6,66,144601,11990,2013,0,0
1.6,77,207000,10500,2010,0,2
2.0,103,301000,14750,2013,0,2
2.0,125,289112,14950,2010,0,5
1.6,77,196000,14000,2012,0,2
1.2,77,220000,17900,2014,0,2
1.4,55,140000,17500,2018,0,0
2.0,81,299000,19500,2014,0,5
1.0,70,65590,18300,2019,0,2
1.6,77,229000,15300,2012,2,2
2.0,103,320000,15500,2012,0,2
1.0,118,97000,15500,2018,0,2
1.6,81,250000,18500,2014,0,2
2.0,103,330000,15000,2010,2,2
2.0,103,229528,23000,2014,0,5
1.6,77,209000,21500,2014,2,2
1.6,77,218000,20500,2015,0,2
1.6,77,171000,24600,2012,2,2
1.6,85,255000,22900,2017,0,2
1.6,77,203000,18900,2013,0,2
1.6,87,247000,23000,2016,2,2
1.6,81,74000,23900,2018,0,2
2.0,110,208898,25500,2016,0,3
2.0,110,182000,31000,2017,0,2
1.4,110,137000,25900,2017,2,2
2.0,110,212000,26500,2020,0,2
2.0,110,150000,40900,2018,2,2
1.6,88,222000,38500,2016,2,2
2.0,140,81255,54980,2019,2,5
1.6,85,179000,32900,2018,2,5
1.6,85,140455,31980,2018,2,2
1.6,88,114000,33800,2018,0,2
1.6,85,184000,33500,2019,2,5
2.0,140,230231,43500,2018,2,2
2.0,140,230000,39990,2019,2,2
1.4,55,231000,6000,2004,0,0
1.2,55,156234,9950,2021,0,0
1.2,55,255000,6200,2011,0,0
1.6,55,274000,8499,2011,0,0
1.2,55,237458,8700,2010,0,0
2.0,103,305000,6499,2005,2,2
1.6,66,216000,8990,2010,0,0
1.9,77,280000,7150,2005,0,2
1.9,77,291544,8999,2006,0,2
1.2,44,120000,9500,2012,0,0
1.6,77,221432,13500,2012,0,2
1.9,77,290000,14500,2013,0,2
1.6,78,161000,13900,2013,0,2
2.0,103,238000,13950,2011,0,2
1.6,77,232448,14700,2011,0,2
1.6,77,239000,11444,2012,0,0
1.6,85,242000,14000,2009,0,2
1.6,77,180,11800,2012,0,0
1.9,47,150000,4250,2001,0,0
1.6,77,249000,11300,2011,0,0
1.6,105,220000,11500,2010,0,2
1.6,77,270000,11600,2011,0,2
2.0,81,277000,16200,2011,0,2
1.6,77,213400,14600,2011,0,2
1.6,77,280000,18900,2013,2,2
1.6,77,290000,15499,2013,0,2
2.0,103,303000,17500,2010,2,5
2.0,110,310000,19500,2015,2,2
2.0,103,237252,18990,2011,0,3
2.0,105,292000,17300,2011,2,2
2.0,103,220000,16300,2010,0,5
1.6,77,354000,16999,2015,0,2
1.6,77,200000,15350,2011,0,2
1.6,81,88000,19900,2017,0,2
2.0,103,226063,18700,2012,2,3
1.6,81,303000,23500,2015,0,2
1.6,66,229000,20999,2016,0,2
1.6,77,174000,23500,2014,2,2
1.6,85,263047,21900,2018,2,2
2.0,110,198000,35900,2020,2,2
2.0,110,160000,43900,2018,2,2
1.4,55,194000,5999,2005,0,0
2.0,103,338845,7350,2007,0,2
1.6,66,280000,9700,2012,0,0
2.5,114,310000,6000,2002,0,2
1.2,55,217000,7900,2011,0,0
1.9,81,270000,5700,2001,0,2
1.6,55,197000,8950,2011,0,0
1.9,74,270000,5700,2005,0,0
2.0,103,294000,8700,2006,0,2
1.2,55,300,8499,2012,0,0
1.6,77,198000,13400,2011,0,2
1.6,77,260000,12700,2012,0,2
1.2,66,120000,13000,2016,0,0
2.0,81,325000,11700,2011,0,2
1.6,77,285000,12900,2012,0,2
1.6,77,190000,13900,2013,0,2
